S 32 32
A 15 30 64 | 10 0 0 10 | 10 0 0 10
A 15 30 27 | 10 0 0 10 | 10 0 0 10
A 16 0 2 | 10 0 0 10 | 10 0 0 10
A 16 1 64 | 10 0 0 10 | 10 0 0 10
A 16 4 15 | 10 0 0 10 | 10 0 0 10
A 16 5 54 | 10 0 0 10 | 10 0 0 10
A 16 5 89 | 10 0 0 10 | 10 0 0 10
A 16 7 6 | 10 0 0 10 | 10 0 0 10
A 16 8 23 | 10 0 0 10 | 10 0 0 10
A 16 9 96 | 10 0 0 10 | 10 0 0 10
A 16 9 75 | 10 0 0 10 | 10 0 0 10
A 16 11 7 | 10 0 0 10 | 10 0 0 10
A 16 11 25 | 10 0 0 10 | 10 0 0 10
A 16 12 69 | 10 0 0 10 | 10 0 0 10
A 16 12 61 | 10 0 0 10 | 10 0 0 10
A 16 12 8 | 10 0 0 10 | 10 0 0 10
A 16 13 41 | 10 0 0 10 | 10 0 0 10
A 16 13 49 | 10 0 0 10 | 10 0 0 10
A 16 14 8 | 10 0 0 10 | 10 0 0 10
A 16 15 90 | 10 0 0 10 | 10 0 0 10
A 16 16 35 | 10 0 0 10 | 10 0 0 10
A 16 17 87 | 10 0 0 10 | 10 0 0 10
A 16 18 76 | 10 0 0 10 | 10 0 0 10
A 16 19 22 | 10 0 0 10 | 10 0 0 10
A 16 20 71 | 10 0 0 10 | 10 0 0 10
A 16 25 74 | 10 0 0 10 | 10 0 0 10
A 16 25 92 | 10 0 0 10 | 10 0 0 10
A 16 26 14 | 10 0 0 10 | 10 0 0 10
A 16 28 24 | 10 0 0 10 | 10 0 0 10
A 16 29 86 | 10 0 0 10 | 10 0 0 10
A 16 30 51 | 10 0 0 10 | 10 0 0 10
A 17 0 43 | 10 0 0 10 | 10 0 0 10
A 17 0 60 | 10 0 0 10 | 10 0 0 10
A 17 0 7 | 10 0 0 10 | 10 0 0 10
A 17 1 56 | 10 0 0 10 | 10 0 0 10
A 17 2 40 | 10 0 0 10 | 10 0 0 10
A 17 3 22 | 10 0 0 10 | 10 0 0 10
A 17 3 60 | 10 0 0 10 | 10 0 0 10
A 17 4 57 | 10 0 0 10 | 10 0 0 10
A 17 4 71 | 10 0 0 10 | 10 0 0 10
A 17 6 27 | 10 0 0 10 | 10 0 0 10
A 17 9 13 | 10 0 0 10 | 10 0 0 10
A 17 10 86 | 10 0 0 10 | 10 0 0 10
A 17 11 67 | 10 0 0 10 | 10 0 0 10
A 17 12 24 | 10 0 0 10 | 10 0 0 10
A 17 12 76 | 10 0 0 10 | 10 0 0 10
A 17 12 6 | 10 0 0 10 | 10 0 0 10
A 17 13 68 | 10 0 0 10 | 10 0 0 10
A 17 13 44 | 10 0 0 10 | 10 0 0 10
A 17 14 92 | 10 0 0 10 | 10 0 0 10
A 17 17 78 | 10 0 0 10 | 10 0 0 10
A 17 19 22 | 10 0 0 10 | 10 0 0 10
A 17 20 37 | 10 0 0 10 | 10 0 0 10
A 17 20 76 | 10 0 0 10 | 10 0 0 10
A 17 21 90 | 10 0 0 10 | 10 0 0 10
A 17 21 88 | 10 0 0 10 | 10 0 0 10
A 17 23 24 | 10 0 0 10 | 10 0 0 10
A 17 24 14 | 10 0 0 10 | 10 0 0 10
A 17 25 46 | 10 0 0 10 | 10 0 0 10
A 17 26 1 | 10 0 0 10 | 10 0 0 10
A 17 27 42 | 10 0 0 10 | 10 0 0 10
A 17 27 68 | 10 0 0 10 | 10 0 0 10
A 17 28 65 | 10 0 0 10 | 10 0 0 10
A 17 30 39 | 10 0 0 10 | 10 0 0 10
A 17 31 69 | 10 0 0 10 | 10 0 0 10
A 18 0 32 | 10 0 0 10 | 10 0 0 10
A 18 1 44 | 10 0 0 10 | 10 0 0 10
A 18 2 75 | 10 0 0 10 | 10 0 0 10
A 18 3 2 | 10 0 0 10 | 10 0 0 10
A 18 4 0 | 10 0 0 10 | 10 0 0 10
A 18 5 29 | 10 0 0 10 | 10 0 0 10
A 18 5 46 | 10 0 0 10 | 10 0 0 10
A 18 6 89 | 10 0 0 10 | 10 0 0 10
A 18 10 87 | 10 0 0 10 | 10 0 0 10
A 18 11 70 | 10 0 0 10 | 10 0 0 10
A 18 11 21 | 10 0 0 10 | 10 0 0 10
A 18 12 51 | 10 0 0 10 | 10 0 0 10
A 18 12 2 | 10 0 0 10 | 10 0 0 10
A 18 13 8 | 10 0 0 10 | 10 0 0 10
A 18 15 2 | 10 0 0 10 | 10 0 0 10
A 18 15 22 | 10 0 0 10 | 10 0 0 10
A 18 16 61 | 10 0 0 10 | 10 0 0 10
A 18 18 36 | 10 0 0 10 | 10 0 0 10
A 18 19 38 | 10 0 0 10 | 10 0 0 10
A 18 20 6 | 10 0 0 10 | 10 0 0 10
A 18 22 93 | 10 0 0 10 | 10 0 0 10
A 18 23 16 | 10 0 0 10 | 10 0 0 10
A 18 24 83 | 10 0 0 10 | 10 0 0 10
A 18 25 95 | 10 0 0 10 | 10 0 0 10
A 18 28 87 | 10 0 0 10 | 10 0 0 10
A 18 29 50 | 10 0 0 10 | 10 0 0 10
A 18 29 41 | 10 0 0 10 | 10 0 0 10
A 18 30 10 | 10 0 0 10 | 10 0 0 10
A 18 31 1 | 10 0 0 10 | 10 0 0 10
A 19 2 16 | 10 0 0 10 | 10 0 0 10
A 19 3 16 | 10 0 0 10 | 10 0 0 10
A 19 4 15 | 10 0 0 10 | 10 0 0 10
A 19 6 18 | 10 0 0 10 | 10 0 0 10
A 19 7 37 | 10 0 0 10 | 10 0 0 10
A 19 7 71 | 10 0 0 10 | 10 0 0 10
A 19 9 97 | 10 0 0 10 | 10 0 0 10
A 19 10 41 | 10 0 0 10 | 10 0 0 10
A 19 10 31 | 10 0 0 10 | 10 0 0 10
A 19 12 99 | 10 0 0 10 | 10 0 0 10
A 19 12 95 | 10 0 0 10 | 10 0 0 10
A 19 15 76 | 10 0 0 10 | 10 0 0 10
A 19 18 9 | 10 0 0 10 | 10 0 0 10
A 19 21 73 | 10 0 0 10 | 10 0 0 10
A 19 21 66 | 10 0 0 10 | 10 0 0 10
A 19 22 34 | 10 0 0 10 | 10 0 0 10
A 19 23 15 | 10 0 0 10 | 10 0 0 10
A 19 26 81 | 10 0 0 10 | 10 0 0 10
A 19 26 8 | 10 0 0 10 | 10 0 0 10
A 19 27 77 | 10 0 0 10 | 10 0 0 10
A 19 29 8 | 10 0 0 10 | 10 0 0 10
A 19 31 17 | 10 0 0 10 | 10 0 0 10
A 20 2 34 | 10 0 0 10 | 10 0 0 10
A 20 4 1 | 10 0 0 10 | 10 0 0 10
A 20 5 33 | 10 0 0 10 | 10 0 0 10
A 20 5 34 | 10 0 0 10 | 10 0 0 10
A 20 6 85 | 10 0 0 10 | 10 0 0 10
A 20 7 61 | 10 0 0 10 | 10 0 0 10
A 20 7 62 | 10 0 0 10 | 10 0 0 10
A 20 7 7 | 10 0 0 10 | 10 0 0 10
A 20 11 98 | 10 0 0 10 | 10 0 0 10
A 20 11 11 | 10 0 0 10 | 10 0 0 10
A 20 13 61 | 10 0 0 10 | 10 0 0 10
A 20 17 1 | 10 0 0 10 | 10 0 0 10
A 20 18 44 | 10 0 0 10 | 10 0 0 10
A 20 20 16 | 10 0 0 10 | 10 0 0 10
A 20 21 98 | 10 0 0 10 | 10 0 0 10
A 20 22 50 | 10 0 0 10 | 10 0 0 10
A 20 23 95 | 10 0 0 10 | 10 0 0 10
A 20 25 26 | 10 0 0 10 | 10 0 0 10
A 20 26 46 | 10 0 0 10 | 10 0 0 10
A 20 26 26 | 10 0 0 10 | 10 0 0 10
A 20 28 90 | 10 0 0 10 | 10 0 0 10
A 20 28 60 | 10 0 0 10 | 10 0 0 10
A 20 29 40 | 10 0 0 10 | 10 0 0 10
A 20 30 50 | 10 0 0 10 | 10 0 0 10
A 20 30 21 | 10 0 0 10 | 10 0 0 10
A 20 31 25 | 10 0 0 10 | 10 0 0 10
A 20 31 73 | 10 0 0 10 | 10 0 0 10
A 20 31 36 | 10 0 0 10 | 10 0 0 10
A 21 0 33 | 10 0 0 10 | 10 0 0 10
A 21 1 63 | 10 0 0 10 | 10 0 0 10
A 21 4 77 | 10 0 0 10 | 10 0 0 10
A 21 5 72 | 10 0 0 10 | 10 0 0 10
A 21 5 29 | 10 0 0 10 | 10 0 0 10
A 21 6 35 | 10 0 0 10 | 10 0 0 10
A 21 6 18 | 10 0 0 10 | 10 0 0 10
A 21 7 83 | 10 0 0 10 | 10 0 0 10
A 21 7 9 | 10 0 0 10 | 10 0 0 10
A 21 8 42 | 10 0 0 10 | 10 0 0 10
A 21 9 84 | 10 0 0 10 | 10 0 0 10
A 21 9 73 | 10 0 0 10 | 10 0 0 10
A 21 9 98 | 10 0 0 10 | 10 0 0 10
A 21 10 11 | 10 0 0 10 | 10 0 0 10
A 21 12 30 | 10 0 0 10 | 10 0 0 10
A 21 12 8 | 10 0 0 10 | 10 0 0 10
A 21 13 10 | 10 0 0 10 | 10 0 0 10
A 21 14 32 | 10 0 0 10 | 10 0 0 10
A 21 15 51 | 10 0 0 10 | 10 0 0 10
A 21 15 50 | 10 0 0 10 | 10 0 0 10
A 21 16 37 | 10 0 0 10 | 10 0 0 10
A 21 16 30 | 10 0 0 10 | 10 0 0 10
A 21 19 39 | 10 0 0 10 | 10 0 0 10
A 21 20 11 | 10 0 0 10 | 10 0 0 10
A 21 20 21 | 10 0 0 10 | 10 0 0 10
A 21 21 81 | 10 0 0 10 | 10 0 0 10
A 21 23 23 | 10 0 0 10 | 10 0 0 10
A 21 24 61 | 10 0 0 10 | 10 0 0 10
A 21 24 53 | 10 0 0 10 | 10 0 0 10
A 21 26 69 | 10 0 0 10 | 10 0 0 10
A 21 27 25 | 10 0 0 10 | 10 0 0 10
A 21 27 97 | 10 0 0 10 | 10 0 0 10
A 21 27 29 | 10 0 0 10 | 10 0 0 10
A 21 27 12 | 10 0 0 10 | 10 0 0 10
A 21 29 56 | 10 0 0 10 | 10 0 0 10
A 21 29 56 | 10 0 0 10 | 10 0 0 10
A 21 29 10 | 10 0 0 10 | 10 0 0 10
A 21 30 62 | 10 0 0 10 | 10 0 0 10
A 22 0 64 | 10 0 0 10 | 10 0 0 10
A 22 0 16 | 10 0 0 10 | 10 0 0 10
A 22 2 23 | 10 0 0 10 | 10 0 0 10
A 22 4 41 | 10 0 0 10 | 10 0 0 10
A 22 4 39 | 10 0 0 10 | 10 0 0 10
A 22 5 34 | 10 0 0 10 | 10 0 0 10
A 22 5 98 | 10 0 0 10 | 10 0 0 10
A 22 6 2 | 10 0 0 10 | 10 0 0 10
A 22 8 28 | 10 0 0 10 | 10 0 0 10
A 22 8 35 | 10 0 0 10 | 10 0 0 10
A 22 9 29 | 10 0 0 10 | 10 0 0 10
A 22 9 68 | 10 0 0 10 | 10 0 0 10
A 22 10 4 | 10 0 0 10 | 10 0 0 10
A 22 11 6 | 10 0 0 10 | 10 0 0 10
A 22 12 83 | 10 0 0 10 | 10 0 0 10
A 22 13 61 | 10 0 0 10 | 10 0 0 10
A 22 14 20 | 10 0 0 10 | 10 0 0 10
A 22 14 49 | 10 0 0 10 | 10 0 0 10
A 22 15 37 | 10 0 0 10 | 10 0 0 10
A 22 15 86 | 10 0 0 10 | 10 0 0 10
A 22 15 79 | 10 0 0 10 | 10 0 0 10
A 22 16 50 | 10 0 0 10 | 10 0 0 10
A 22 17 88 | 10 0 0 10 | 10 0 0 10
A 22 19 30 | 10 0 0 10 | 10 0 0 10
A 22 20 89 | 10 0 0 10 | 10 0 0 10
A 22 21 0 | 10 0 0 10 | 10 0 0 10
A 22 22 71 | 10 0 0 10 | 10 0 0 10
A 22 23 77 | 10 0 0 10 | 10 0 0 10
A 22 23 57 | 10 0 0 10 | 10 0 0 10
A 22 23 55 | 10 0 0 10 | 10 0 0 10
A 22 24 33 | 10 0 0 10 | 10 0 0 10
A 22 26 57 | 10 0 0 10 | 10 0 0 10
A 22 28 47 | 10 0 0 10 | 10 0 0 10
A 22 29 40 | 10 0 0 10 | 10 0 0 10
A 22 31 71 | 10 0 0 10 | 10 0 0 10
A 22 31 94 | 10 0 0 10 | 10 0 0 10
A 23 3 33 | 10 0 0 10 | 10 0 0 10
A 23 4 0 | 10 0 0 10 | 10 0 0 10
A 23 6 42 | 10 0 0 10 | 10 0 0 10
A 23 7 7 | 10 0 0 10 | 10 0 0 10
A 23 8 23 | 10 0 0 10 | 10 0 0 10
A 23 8 53 | 10 0 0 10 | 10 0 0 10
A 23 9 64 | 10 0 0 10 | 10 0 0 10
A 23 10 3 | 10 0 0 10 | 10 0 0 10
A 23 13 94 | 10 0 0 10 | 10 0 0 10
A 23 13 24 | 10 0 0 10 | 10 0 0 10
A 23 13 43 | 10 0 0 10 | 10 0 0 10
A 23 14 63 | 10 0 0 10 | 10 0 0 10
A 23 14 95 | 10 0 0 10 | 10 0 0 10
A 23 15 1 | 10 0 0 10 | 10 0 0 10
A 23 15 2 | 10 0 0 10 | 10 0 0 10
A 23 16 64 | 10 0 0 10 | 10 0 0 10
A 23 17 43 | 10 0 0 10 | 10 0 0 10
A 23 18 38 | 10 0 0 10 | 10 0 0 10
A 23 19 30 | 10 0 0 10 | 10 0 0 10
A 23 19 46 | 10 0 0 10 | 10 0 0 10
A 23 19 9 | 10 0 0 10 | 10 0 0 10
A 23 22 6 | 10 0 0 10 | 10 0 0 10
A 23 23 67 | 10 0 0 10 | 10 0 0 10
A 23 24 58 | 10 0 0 10 | 10 0 0 10
A 23 24 87 | 10 0 0 10 | 10 0 0 10
A 23 27 73 | 10 0 0 10 | 10 0 0 10
A 23 28 57 | 10 0 0 10 | 10 0 0 10
A 23 29 71 | 10 0 0 10 | 10 0 0 10
A 24 0 78 | 10 0 0 10 | 10 0 0 10
A 24 3 14 | 10 0 0 10 | 10 0 0 10
A 24 5 88 | 10 0 0 10 | 10 0 0 10
A 24 6 62 | 10 0 0 10 | 10 0 0 10
A 24 6 21 | 10 0 0 10 | 10 0 0 10
A 24 8 21 | 10 0 0 10 | 10 0 0 10
A 24 9 27 | 10 0 0 10 | 10 0 0 10
A 24 11 24 | 10 0 0 10 | 10 0 0 10
A 24 11 33 | 10 0 0 10 | 10 0 0 10
A 24 12 67 | 10 0 0 10 | 10 0 0 10
A 24 13 51 | 10 0 0 10 | 10 0 0 10
A 24 13 1 | 10 0 0 10 | 10 0 0 10
A 24 16 23 | 10 0 0 10 | 10 0 0 10
A 24 17 5 | 10 0 0 10 | 10 0 0 10
A 24 17 64 | 10 0 0 10 | 10 0 0 10
A 24 19 18 | 10 0 0 10 | 10 0 0 10
A 24 21 78 | 10 0 0 10 | 10 0 0 10
A 24 22 93 | 10 0 0 10 | 10 0 0 10
A 24 23 78 | 10 0 0 10 | 10 0 0 10
A 24 27 55 | 10 0 0 10 | 10 0 0 10
A 24 27 22 | 10 0 0 10 | 10 0 0 10
A 24 29 44 | 10 0 0 10 | 10 0 0 10
A 24 31 56 | 10 0 0 10 | 10 0 0 10
A 24 31 77 | 10 0 0 10 | 10 0 0 10
A 25 0 47 | 10 0 0 10 | 10 0 0 10
A 25 0 4 | 10 0 0 10 | 10 0 0 10
A 25 1 29 | 10 0 0 10 | 10 0 0 10
A 25 1 35 | 10 0 0 10 | 10 0 0 10
A 25 3 45 | 10 0 0 10 | 10 0 0 10
A 25 4 29 | 10 0 0 10 | 10 0 0 10
A 25 4 31 | 10 0 0 10 | 10 0 0 10
A 25 6 55 | 10 0 0 10 | 10 0 0 10
A 25 6 56 | 10 0 0 10 | 10 0 0 10
A 25 10 97 | 10 0 0 10 | 10 0 0 10
A 25 14 52 | 10 0 0 10 | 10 0 0 10
A 25 15 65 | 10 0 0 10 | 10 0 0 10
A 25 16 97 | 10 0 0 10 | 10 0 0 10
A 25 17 74 | 10 0 0 10 | 10 0 0 10
A 25 18 58 | 10 0 0 10 | 10 0 0 10
A 25 18 98 | 10 0 0 10 | 10 0 0 10
A 25 19 97 | 10 0 0 10 | 10 0 0 10
A 25 22 82 | 10 0 0 10 | 10 0 0 10
A 25 23 34 | 10 0 0 10 | 10 0 0 10
A 25 23 63 | 10 0 0 10 | 10 0 0 10
A 25 24 5 | 10 0 0 10 | 10 0 0 10
A 25 24 52 | 10 0 0 10 | 10 0 0 10
A 25 25 95 | 10 0 0 10 | 10 0 0 10
A 25 26 83 | 10 0 0 10 | 10 0 0 10
A 25 26 29 | 10 0 0 10 | 10 0 0 10
A 25 27 39 | 10 0 0 10 | 10 0 0 10
A 25 28 64 | 10 0 0 10 | 10 0 0 10
A 25 31 42 | 10 0 0 10 | 10 0 0 10
A 26 0 3 | 10 0 0 10 | 10 0 0 10
A 26 0 59 | 10 0 0 10 | 10 0 0 10
A 26 1 76 | 10 0 0 10 | 10 0 0 10
A 26 2 78 | 10 0 0 10 | 10 0 0 10
A 26 2 37 | 10 0 0 10 | 10 0 0 10
A 26 3 93 | 10 0 0 10 | 10 0 0 10
A 26 3 79 | 10 0 0 10 | 10 0 0 10
A 26 4 14 | 10 0 0 10 | 10 0 0 10
A 26 4 18 | 10 0 0 10 | 10 0 0 10
A 26 5 76 | 10 0 0 10 | 10 0 0 10
A 26 5 21 | 10 0 0 10 | 10 0 0 10
A 26 6 34 | 10 0 0 10 | 10 0 0 10
A 26 6 78 | 10 0 0 10 | 10 0 0 10
A 26 8 57 | 10 0 0 10 | 10 0 0 10
A 26 8 33 | 10 0 0 10 | 10 0 0 10
A 26 9 24 | 10 0 0 10 | 10 0 0 10
A 26 10 93 | 10 0 0 10 | 10 0 0 10
A 26 11 88 | 10 0 0 10 | 10 0 0 10
A 26 12 75 | 10 0 0 10 | 10 0 0 10
A 26 13 41 | 10 0 0 10 | 10 0 0 10
A 26 13 13 | 10 0 0 10 | 10 0 0 10
A 26 14 95 | 10 0 0 10 | 10 0 0 10
A 26 15 70 | 10 0 0 10 | 10 0 0 10
A 26 15 46 | 10 0 0 10 | 10 0 0 10
A 26 19 11 | 10 0 0 10 | 10 0 0 10
A 26 21 31 | 10 0 0 10 | 10 0 0 10
A 26 22 94 | 10 0 0 10 | 10 0 0 10
A 26 23 58 | 10 0 0 10 | 10 0 0 10
A 26 24 9 | 10 0 0 10 | 10 0 0 10
A 26 26 37 | 10 0 0 10 | 10 0 0 10
A 26 26 63 | 10 0 0 10 | 10 0 0 10
A 26 27 81 | 10 0 0 10 | 10 0 0 10
A 26 28 75 | 10 0 0 10 | 10 0 0 10
A 26 28 79 | 10 0 0 10 | 10 0 0 10
A 26 29 21 | 10 0 0 10 | 10 0 0 10
A 26 29 36 | 10 0 0 10 | 10 0 0 10
A 26 29 10 | 10 0 0 10 | 10 0 0 10
A 26 29 70 | 10 0 0 10 | 10 0 0 10
A 26 30 16 | 10 0 0 10 | 10 0 0 10
A 26 30 34 | 10 0 0 10 | 10 0 0 10
A 27 2 13 | 10 0 0 10 | 10 0 0 10
A 27 6 83 | 10 0 0 10 | 10 0 0 10
A 27 6 83 | 10 0 0 10 | 10 0 0 10
A 27 6 86 | 10 0 0 10 | 10 0 0 10
A 27 7 20 | 10 0 0 10 | 10 0 0 10
A 27 8 8 | 10 0 0 10 | 10 0 0 10
A 27 8 35 | 10 0 0 10 | 10 0 0 10
A 27 10 56 | 10 0 0 10 | 10 0 0 10
A 27 10 34 | 10 0 0 10 | 10 0 0 10
A 27 10 53 | 10 0 0 10 | 10 0 0 10
A 27 10 36 | 10 0 0 10 | 10 0 0 10
A 27 11 40 | 10 0 0 10 | 10 0 0 10
A 27 12 98 | 10 0 0 10 | 10 0 0 10
A 27 12 53 | 10 0 0 10 | 10 0 0 10
A 27 13 87 | 10 0 0 10 | 10 0 0 10
A 27 13 48 | 10 0 0 10 | 10 0 0 10
A 27 13 6 | 10 0 0 10 | 10 0 0 10
A 27 13 0 | 10 0 0 10 | 10 0 0 10
A 27 16 18 | 10 0 0 10 | 10 0 0 10
A 27 16 44 | 10 0 0 10 | 10 0 0 10
A 27 17 39 | 10 0 0 10 | 10 0 0 10
A 27 18 74 | 10 0 0 10 | 10 0 0 10
A 27 18 62 | 10 0 0 10 | 10 0 0 10
A 27 18 35 | 10 0 0 10 | 10 0 0 10
A 27 20 14 | 10 0 0 10 | 10 0 0 10
A 27 22 42 | 10 0 0 10 | 10 0 0 10
A 27 22 90 | 10 0 0 10 | 10 0 0 10
A 27 22 36 | 10 0 0 10 | 10 0 0 10
A 27 23 97 | 10 0 0 10 | 10 0 0 10
A 27 24 29 | 10 0 0 10 | 10 0 0 10
A 27 27 29 | 10 0 0 10 | 10 0 0 10
A 27 27 23 | 10 0 0 10 | 10 0 0 10
A 27 28 87 | 10 0 0 10 | 10 0 0 10
A 27 28 40 | 10 0 0 10 | 10 0 0 10
A 27 28 91 | 10 0 0 10 | 10 0 0 10
A 28 0 81 | 10 0 0 10 | 10 0 0 10
A 28 0 24 | 10 0 0 10 | 10 0 0 10
A 28 1 2 | 10 0 0 10 | 10 0 0 10
A 28 2 29 | 10 0 0 10 | 10 0 0 10
A 28 4 35 | 10 0 0 10 | 10 0 0 10
A 28 4 7 | 10 0 0 10 | 10 0 0 10
A 28 4 3 | 10 0 0 10 | 10 0 0 10
A 28 5 47 | 10 0 0 10 | 10 0 0 10
A 28 6 75 | 10 0 0 10 | 10 0 0 10
A 28 6 22 | 10 0 0 10 | 10 0 0 10
A 28 7 51 | 10 0 0 10 | 10 0 0 10
A 28 7 84 | 10 0 0 10 | 10 0 0 10
A 28 8 35 | 10 0 0 10 | 10 0 0 10
A 28 8 4 | 10 0 0 10 | 10 0 0 10
A 28 9 93 | 10 0 0 10 | 10 0 0 10
A 28 9 19 | 10 0 0 10 | 10 0 0 10
A 28 11 15 | 10 0 0 10 | 10 0 0 10
A 28 11 84 | 10 0 0 10 | 10 0 0 10
A 28 15 7 | 10 0 0 10 | 10 0 0 10
A 28 16 97 | 10 0 0 10 | 10 0 0 10
A 28 17 25 | 10 0 0 10 | 10 0 0 10
A 28 18 92 | 10 0 0 10 | 10 0 0 10
A 28 18 78 | 10 0 0 10 | 10 0 0 10
A 28 19 85 | 10 0 0 10 | 10 0 0 10
A 28 21 77 | 10 0 0 10 | 10 0 0 10
A 28 21 55 | 10 0 0 10 | 10 0 0 10
A 28 24 29 | 10 0 0 10 | 10 0 0 10
A 28 25 31 | 10 0 0 10 | 10 0 0 10
A 28 27 94 | 10 0 0 10 | 10 0 0 10
A 28 27 37 | 10 0 0 10 | 10 0 0 10
A 28 28 38 | 10 0 0 10 | 10 0 0 10
A 28 29 1 | 10 0 0 10 | 10 0 0 10
A 28 29 19 | 10 0 0 10 | 10 0 0 10
A 28 29 99 | 10 0 0 10 | 10 0 0 10
A 28 30 84 | 10 0 0 10 | 10 0 0 10
A 28 31 29 | 10 0 0 10 | 10 0 0 10
A 29 0 31 | 10 0 0 10 | 10 0 0 10
A 29 1 87 | 10 0 0 10 | 10 0 0 10
A 29 1 47 | 10 0 0 10 | 10 0 0 10
A 29 2 12 | 10 0 0 10 | 10 0 0 10
A 29 4 97 | 10 0 0 10 | 10 0 0 10
A 29 4 59 | 10 0 0 10 | 10 0 0 10
A 29 5 28 | 10 0 0 10 | 10 0 0 10
A 29 6 88 | 10 0 0 10 | 10 0 0 10
A 29 6 53 | 10 0 0 10 | 10 0 0 10
A 29 8 13 | 10 0 0 10 | 10 0 0 10
A 29 9 19 | 10 0 0 10 | 10 0 0 10
A 29 9 95 | 10 0 0 10 | 10 0 0 10
A 29 12 61 | 10 0 0 10 | 10 0 0 10
A 29 13 57 | 10 0 0 10 | 10 0 0 10
A 29 13 46 | 10 0 0 10 | 10 0 0 10
A 29 14 27 | 10 0 0 10 | 10 0 0 10
A 29 18 89 | 10 0 0 10 | 10 0 0 10
A 29 18 25 | 10 0 0 10 | 10 0 0 10
A 29 20 52 | 10 0 0 10 | 10 0 0 10
A 29 22 38 | 10 0 0 10 | 10 0 0 10
A 29 22 75 | 10 0 0 10 | 10 0 0 10
A 29 24 91 | 10 0 0 10 | 10 0 0 10
A 29 25 65 | 10 0 0 10 | 10 0 0 10
A 29 27 97 | 10 0 0 10 | 10 0 0 10
A 29 28 67 | 10 0 0 10 | 10 0 0 10
A 29 31 66 | 10 0 0 10 | 10 0 0 10
A 30 0 34 | 10 0 0 10 | 10 0 0 10
A 30 0 19 | 10 0 0 10 | 10 0 0 10
A 30 0 7 | 10 0 0 10 | 10 0 0 10
A 30 1 97 | 10 0 0 10 | 10 0 0 10
A 30 1 94 | 10 0 0 10 | 10 0 0 10
A 30 2 75 | 10 0 0 10 | 10 0 0 10
A 30 4 56 | 10 0 0 10 | 10 0 0 10
A 30 5 11 | 10 0 0 10 | 10 0 0 10
A 30 6 16 | 10 0 0 10 | 10 0 0 10
A 30 8 12 | 10 0 0 10 | 10 0 0 10
A 30 10 58 | 10 0 0 10 | 10 0 0 10
A 30 11 59 | 10 0 0 10 | 10 0 0 10
A 30 12 21 | 10 0 0 10 | 10 0 0 10
A 30 13 86 | 10 0 0 10 | 10 0 0 10
A 30 14 97 | 10 0 0 10 | 10 0 0 10
A 30 14 6 | 10 0 0 10 | 10 0 0 10
A 30 15 28 | 10 0 0 10 | 10 0 0 10
A 30 16 41 | 10 0 0 10 | 10 0 0 10
A 30 18 31 | 10 0 0 10 | 10 0 0 10
A 30 19 32 | 10 0 0 10 | 10 0 0 10
A 30 19 53 | 10 0 0 10 | 10 0 0 10
A 30 20 4 | 10 0 0 10 | 10 0 0 10
A 30 20 90 | 10 0 0 10 | 10 0 0 10
A 30 25 97 | 10 0 0 10 | 10 0 0 10
A 30 25 48 | 10 0 0 10 | 10 0 0 10
A 30 27 59 | 10 0 0 10 | 10 0 0 10
A 30 29 7 | 10 0 0 10 | 10 0 0 10
A 30 31 97 | 10 0 0 10 | 10 0 0 10
A 30 31 42 | 10 0 0 10 | 10 0 0 10
A 30 31 10 | 10 0 0 10 | 10 0 0 10
A 31 0 61 | 10 0 0 10 | 10 0 0 10
A 31 4 32 | 10 0 0 10 | 10 0 0 10
A 31 6 37 | 10 0 0 10 | 10 0 0 10
A 31 6 86 | 10 0 0 10 | 10 0 0 10
A 31 8 57 | 10 0 0 10 | 10 0 0 10
A 31 10 67 | 10 0 0 10 | 10 0 0 10
A 31 10 88 | 10 0 0 10 | 10 0 0 10
A 31 13 86 | 10 0 0 10 | 10 0 0 10
A 31 15 49 | 10 0 0 10 | 10 0 0 10
A 31 16 83 | 10 0 0 10 | 10 0 0 10
A 31 17 7 | 10 0 0 10 | 10 0 0 10
A 31 18 12 | 10 0 0 10 | 10 0 0 10
A 31 18 28 | 10 0 0 10 | 10 0 0 10
A 31 20 90 | 10 0 0 10 | 10 0 0 10
A 31 22 92 | 10 0 0 10 | 10 0 0 10
A 31 22 54 | 10 0 0 10 | 10 0 0 10
A 31 23 28 | 10 0 0 10 | 10 0 0 10
A 31 24 15 | 10 0 0 10 | 10 0 0 10
A 31 25 51 | 10 0 0 10 | 10 0 0 10
A 31 26 61 | 10 0 0 10 | 10 0 0 10
A 31 26 42 | 10 0 0 10 | 10 0 0 10
A 31 29 9 | 10 0 0 10 | 10 0 0 10
A 31 31 55 | 10 0 0 10 | 10 0 0 10
